move	A slight move of the tiller , and the boat will go off course .	(9, 13)	His move put him directly in my path .	(4, 8)
day	It should arrive any day now .	(21, 24)	These days it is not unusual .	(6, 10)
take	Tomorrow the doctor will take the cast off her arm .	(25, 29)	Mother took our plates away and came back with some fruit for us to eat .	(7, 11)
ringing	The ringing of the telephone .	(4, 11)	The tintinnabulation that so voluminously swells from the ringing and the dinging of the bells "-- E. A. Poe .	(58, 65)
call	He heard the phone ringing but did n't want to take the call .	(56, 60)	I received several calls today .	(19, 24)
number	She refused to give them her Social Security number .	(45, 51)	She preferred the black nylon number .	(30, 36)
breath	I could hear the breath of the runner behind me .	(17, 23)	The child 's breath came quickly and unevenly .	(13, 19)
beat	They were beaten by a more aggressive team .	(10, 16)	Beat the egg whites .	(0, 4)
chance	We had the chance to meet the president last week .	(11, 17)	Now is your chance .	(12, 18)
practice	It is the usual practice of employees there to wear neckties only when meeting with customers .	(16, 24)	It is their practice to give annual raises .	(12, 20)
allow	To allow a servant his liberty .	(3, 8)	Mandela was allowed few visitors in prison .	(12, 19)
train	They joined the wagon train for safety .	(22, 27)	The bride 's train was carried by her two young nephews .	(13, 18)
blow	There 's nothing more thrilling to the whale watcher than to see a whale surface and blow .	(85, 89)	The leaves were blowing in the wind .	(16, 23)
deal	A deal of trouble .	(2, 6)	He rose to prominence through a series of shady deals .	(48, 53)
difference	His support made a real difference .	(24, 34)	The difference in her is amazing .	(4, 14)
connection	The connection between overeating and obesity .	(4, 14)	My headache has no connection with me going out last night .	(19, 29)
block	The offensive linemen tried to block the blitz .	(31, 36)	He blocked the basketball player 's shot .	(3, 10)
reaction	When I last tried to eat strawberries I had a terrible allergic reaction .	(64, 72)	John feared his mother 's reaction when she saw the broken lamp .	(26, 34)
break	I do n't know how to break this to you , but your cat is not coming back .	(21, 26)	When news of their divorce broke , ...	(27, 32)
office	A municipal office .	(12, 18)	He rented an office in the new building .	(13, 19)
push	` Now push hard , ' said the doctor to the woman .	(6, 10)	He pushed her to finish her doctorate .	(3, 9)
attendance	John 's attendance for the conventions was not good .	(8, 18)	Attendance was up by 50 per cent .	(0, 10)
air	Open a window and let in some air .	(30, 33)	Air pollution .	(0, 3)
loss	A serious loss of business .	(10, 14)	Weight loss .	(7, 11)
texture	Fish with a delicate flavor and texture .	(32, 39)	Breadfruit has the same texture as bread .	(24, 31)
coast	The coast is clear .	(4, 9)	The children lined up for a coast down the snowy slope .	(28, 33)
arouse	To arouse anger .	(3, 9)	To arouse jealousy .	(3, 9)
land	It can be tricky to land a helicopter .	(20, 24)	This may land you in jail .	(9, 13)
leave	She did n't leave until midnight .	(12, 17)	The ship leaves at midnight .	(9, 15)
product	This is a product of lime and nitric acid .	(10, 17)	Skill is the product of hours of practice .	(13, 20)
life	He gave up on life .	(14, 18)	Having experienced both , the vampire decided that he preferred (un)death to life .	(77, 81)
weakness	The weakness of the span was overlooked until it collapsed .	(4, 12)	His weakness increased as he became older .	(4, 12)
end	He came to a bad end .	(17, 20)	The so-called glorious experiment came to an inglorious end .	(56, 59)
richness	The fire-light gave a richness of coloring to that side of the room .	(22, 30)	The richness all around unsettled him for he had expected to find poverty .	(4, 12)
smother	Smother a yawn .	(0, 7)	The butter cream smothered the cake .	(17, 26)
call	We could always call on a friend .	(16, 20)	He called me a bastard .	(3, 9)
know	It is vital that he not know .	(24, 28)	I want to know who is winning the game !	(10, 14)
luck	Bad luck caused his downfall .	(4, 8)	Gilbert had some bad luck yesterday — he got pick - pocketed and lost fifty dollars .	(21, 25)
traffic	Traffic on the internet is lightest during the night .	(0, 7)	Heavy traffic overloaded the trunk lines .	(6, 13)
sense	A sense of self .	(2, 7)	A sense of danger .	(2, 7)
space	They stopped at an open space in the jungle .	(24, 29)	The astronauts walked in outer space without a tether .	(31, 36)
water	First you have to cut off the water .	(30, 35)	The boat was found in within the territorial waters .	(45, 51)
play	On weekends I play .	(14, 18)	She played all her money on the dark horse .	(4, 10)
path	The hurricane demolished houses in its path .	(39, 43)	Genius usually follows a revolutionary path .	(39, 43)
stock	The rifle had been fitted with a special stock .	(41, 46)	She made gravy with a base of beef stock .	(35, 40)
fit	This man ca n't fit himself into our work environment .	(16, 19)	The small shirt does n't fit me , so I 'll buy the medium size .	(25, 28)
drive	Drive the forest .	(0, 5)	We drove to the university every morning .	(3, 8)
view	They were soon out of view .	(22, 26)	Consider what follows from the positivist view .	(42, 46)
run	Run a new program on the Mac .	(0, 3)	Run the dishwasher .	(0, 3)
body	The body of the car was badly rusted .	(4, 8)	Wool has more body than rayon .	(14, 18)
charger	Put the batteries in the charger overnight so we can use them tomorrow .	(25, 32)	The knight rode a white charger .	(24, 31)
know	I know him under a different name .	(2, 6)	This flower is known as a Peruvian Lily .	(15, 20)
grip	The grip of a sword .	(4, 8)	It was an old briefcase but it still had a good grip .	(48, 52)
patch	I lost my locket in this patch of grass here .	(25, 30)	Does n't that patch of clouds looks like a bunny ?	(14, 19)
know	I want to know who is winning the game !	(10, 14)	I know it 's time .	(2, 6)
fill	She had heard her fill of gossip .	(18, 22)	He ate his fill of potatoes .	(11, 15)
formation	The formation of sentences .	(4, 13)	A defensive formation .	(12, 21)
foot	The foot of the mountain .	(4, 8)	The foot of the page .	(4, 8)
point	They sailed south around the point .	(29, 34)	She scored three points .	(17, 23)
order	The machinery is out of order .	(24, 29)	Magnolias belong to the order Magnoliales .	(24, 29)
purchase	To purchase land , to purchase a house .	(3, 11)	The family purchased a new car .	(11, 20)
loss	The match ended in their first loss of the season .	(31, 35)	His loss of credibility led to his resignation .	(4, 8)
cut	Cut trenches .	(0, 3)	Cut a hole .	(0, 3)
drift	Drift the cattle herds westwards .	(0, 5)	The laborers drift from one town to the next .	(13, 18)
window	The expanded window will give us time to catch the thieves .	(13, 19)	Launch window .	(7, 13)
shelve	Shelve books .	(0, 6)	The library needs volunteers to help shelve books .	(37, 43)
ensure	This nest egg will ensure a nice retirement for us .	(19, 25)	The circumstances ensured that he would arrive in time .	(18, 25)
end	No one wanted to play end .	(22, 25)	The end of the pier .	(4, 7)
quality	The quality of mercy is not strained "-- Shakespeare .	(4, 11)	While being impulsive can be great for artists , it is not a desirable quality for engineers .	(71, 78)
set	Set fire to a building .	(0, 3)	The moon sets at eight o'clock tonight .	(9, 13)
operation	The cognitive operation of remembering .	(14, 23)	A multinational operation .	(16, 25)
approach	Approach a new project .	(0, 8)	Approach a task .	(0, 8)
clear	Clear the leaves from the lawn .	(0, 5)	The balloon cleared the tree tops .	(12, 19)
stone	People wanted to stone the woman who had a child out of wedlock .	(17, 22)	She got stoned to death after they found her .	(8, 14)
admit	This ticket will admit one adult to the show .	(17, 22)	This pipe admits air .	(10, 16)
rock	That mountain is solid rock .	(23, 27)	He threw a rock at me .	(11, 15)
run	Run a new program on the Mac .	(0, 3)	Our coach had us running plays for the whole practice .	(17, 24)
feeder	A bark feeder .	(7, 13)	A mud feeder .	(6, 12)
float	Float a ship .	(0, 5)	The boat floated on the water .	(9, 16)
end	One end of the box was marked ` This side up ' .	(4, 7)	We have given it at the end of the section since it involves the calculus .	(24, 27)
head	200 head of cattle .	(4, 8)	200 head of cattle and 50 head of horses .	(4, 8)
danger	There was widespread danger of disease .	(21, 27)	You are in no danger .	(14, 20)
drop	Drop him from the Republican ticket .	(0, 4)	Stock prices dropped .	(13, 20)
reaction	When I last tried to eat strawberries I had a terrible allergic reaction .	(64, 72)	You were in the courtroom . What is your reaction ?	(41, 49)
end	He came to a bad end .	(17, 20)	No one wanted to play end .	(22, 25)
grain	A grain of sand .	(2, 7)	Saw the board across the grain .	(25, 30)
shot	He left me an almost impossible shot .	(32, 36)	He is a crack shot .	(14, 18)
marriage	A long and happy marriage .	(17, 25)	Their marriage was conducted in the chapel .	(6, 14)
strike	Strike a bargain .	(0, 6)	The Germans struck Poland on Sept. 1 , 1939 .	(12, 18)
have	The only girl who would have him was the miller 's daughter .	(24, 28)	We had a hard year last year , with the locust swarms and all that .	(3, 6)
be	I shall be writing to you soon .	(8, 10)	There was a lot of noise in the kitchen .	(6, 9)
take	Tomorrow the doctor will take the cast off her arm .	(25, 29)	The test grader takes off a point for every misspelled word .	(16, 21)
point	He stuck the point of the knife into a tree .	(13, 18)	He knows my bad points as well as my good points .	(16, 22)
spell	The workers spell every four hours .	(12, 17)	To spell the helmsman .	(3, 8)
day	I work at night and sleep during the day .	(37, 40)	The dawn turned night into day .	(27, 30)
develop	Develop the rook .	(0, 7)	Well - developed breasts .	(7, 16)
war	The war against crime .	(4, 7)	The war on poverty .	(4, 7)
come	Come out of the closet !	(0, 4)	He came through the door .	(3, 7)
support	The president no longer has the support of his own party .	(32, 39)	They developed a scheme of mutual support .	(34, 41)
love	He has a very complicated love life .	(26, 30)	He had n't had any love in months .	(19, 23)
number	I hope to become one of their number before I die .	(30, 36)	The equation e^i\pi+1=0 includes the most important numbers : 1 , 0 , \pi , i , and e.	(52, 59)
cover	Cover the grave with flowers .	(0, 5)	Cover her face with a handkerchief .	(0, 5)
threat	His threat to kill me was quite explicit .	(4, 10)	Earthquakes are a constant threat in Japan .	(27, 33)
sweep	Please sweep the floor .	(7, 12)	They were swept up by the events .	(10, 15)
shot	His parting shot was ` drop dead ' .	(12, 16)	I caught him with a solid shot to the chin .	(26, 30)
song	The wheels sang their song as the train rocketed ahead .	(22, 26)	The song of bullets was in the air .	(4, 8)
appearance	A person makes his appearance as an historian , an artist , or an orator .	(19, 29)	David Beckham 's first appearance with the LA Galaxy at Giants Stadium against the New York Red Bulls last night drew a crowd of 66237 .	(23, 33)
come	Come down here !	(0, 4)	He came through the door .	(3, 7)
room	Hardly enough elbow room to turn around .	(20, 24)	There was n't that much elbow room in the aircraft .	(30, 34)
degree	A remarkable degree of frankness .	(13, 19)	There are 360 degrees in a circle .	(14, 21)
number	I hope to become one of their number before I die .	(30, 36)	This sweater is an all-wool number .	(28, 34)
retrograde	Retrograde arguments .	(0, 10)	Retrograding planets .	(0, 12)
air	The flock of birds took to the air .	(31, 34)	A smell of chemicals in the air .	(28, 31)
plug	Plug the hole .	(0, 4)	He attempted to plug the leaks with some caulk .	(16, 20)
think	I think that he is her boyfriend .	(2, 7)	I think he is very smart .	(2, 7)
crack	To crack a whip .	(3, 8)	Crack a safe .	(0, 5)
quotation	Let 's get a quotation for repairing the roof before we decide whether it 's worth doing .	(13, 22)	Since he lacks originality he must rely on quotation .	(43, 52)
connect	Can you connect the two loudspeakers ?	(8, 15)	Our computers connected together .	(14, 23)
